participant_id,first_name,last_name,birth_date,address,phone_number,country,institute,occupation,register_time,birth_year,postal_code,city,github_profile,cleaned_phone_number,team_name,email,register_at
91ae03e9-36b4-4fa4-aace-0e6283d408ec,Asmuni,Suwarno,1999-02-27,"Jl. K.H. Wahid Hasyim No. 092
Banjarmasin, KB 84034",+62 (537) 769-6232,Turkmenistan,UD Putra Hutagalung,Product Analyst,1617633929.0,1999,84034,Banjarmasin,https://github.com/asmunisuwarno,+62 (537) 769-6232,AS-Turkmenistan-UPH,asmunisuwarno@uph.com,2021-04-05 14:45:29
d4fbc92e-5c85-4034-a2ed-3bbd79af8b8e,Yance,Wastuti,2003-03-05,"Jalan Merdeka No. 48
Mojokerto, DI Yogyakarta 31107",(076) 555 5114,Korea Utara,Perum Usamah (Persero) Tbk,Mobile Engineer,1617633933.0,2003,31107,Mojokerto,https://github.com/yancewastuti,(076) 555 5114,YW-Korea Utara-PU(T,yancewastuti@pu(t.com,2021-04-05 14:45:33
fdb4240f-dcc4-4ec7-bc88-921e1ff71642,Bahuwarna,Siregar,2001-06-02,"Jalan Medokan Ayu No. 06
Bandung, Nusa Tenggara Barat 76867",0801780635,Kuba,PT Maryati,Mobile Engineer,1617633939.0,2001,76867,Bandung,https://github.com/bahuwarnasiregar,0801780635,BS-Kuba-PM,bahuwarnasiregar@pm.com,2021-04-05 14:45:39
3e50fae1-feeb-4242-b957-78cad3e2598d,Paulin,Namaga,1991-06-12,"Gg. HOS. Cokroaminoto No. 63
Meulaboh, Banten 42595",+62-225-305-5831,Mozambik,Perum Firgantoro,Data Scientist,1617633999.0,1991,42595,Meulaboh,https://github.com/paulinnamaga,+62-225-305-5831,PN-Mozambik-PF,paulinnamaga@pf.com,2021-04-05 14:46:39
f0556d15-03b4-470f-8ec9-d7e0d2c98b85,Estiono,Lazuardi,1994-11-18,"Jl. Merdeka No. 746
Magelang, Maluku Utara 91242",(0639) 673-0505,Norwegia,Universitas 17 Agustus 1945 Samarinda,Data Scientist,1617633967.0,1994,91242,Magelang,https://github.com/estionolazuardi,(0639) 673-0505,EL-Norwegia-U1A1S,estionolazuardi@u1a1s.ac.nor,2021-04-05 14:46:07
a0f41747-dd09-4087-b206-e532856c7c5b,Yuni,Pudjiastuti,1996-07-06,"Jalan Ciumbuleuit No. 23
Salatiga, Aceh 14392",+62-0033-803-9728,Chad,Universitas Atma Jaya Yogyakarta,Fullstack Engineer,1617633937.0,1996,14392,Salatiga,https://github.com/yunipudjiastuti,+62-0033-803-9728,YP-Chad-UAJY,yunipudjiastuti@uajy.ac.cha,2021-04-05 14:45:37
c7420511-0cfb-4a27-a2c3-2efba68adf7b,Bakidin,Maryadi,1999-03-28,"Jalan Merdeka No. 94
Balikpapan, KS 28427",+62 (056) 486 6469,Ceko,PD Lazuardi Anggriawan,Frontend Engineer,1617634046.0,1999,28427,Balikpapan,https://github.com/bakidinmaryadi,+62 (056) 486 6469,BM-Ceko-PLA,bakidinmaryadi@pla.com,2021-04-05 14:47:26
9ca146ae-a184-4d0c-99b5-85d845289475,Yuliana,Rahimah,1993-04-14,"Jalan Rajawali Timur No. 9
Sibolga, Jawa Timur 46373",+62-0606-781-7569,Niger,Universitas Katolik Widya Karya,Product Analyst,1617634020.0,1993,46373,Sibolga,https://github.com/yulianarahimah,+62-0606-781-7569,YR-Niger-UKWK,yulianarahimah@ukwk.ac.nig,2021-04-05 14:47:00
8d72a69c-806c-49d6-ac26-7fc82ec90f7b,Harja,Nainggolan,2001-08-15,"Gang Sukabumi No. 9
Kota Administrasi Jakarta Utara, YO 39566",+62 (008) 338-5977,Palau,Universitas Negeri Makassar,Data Analyst,1617633976.0,2001,39566,Kota Administrasi Jakarta Utara,https://github.com/harjanainggolan,+62 (008) 338-5977,HN-Palau-UNM,harjanainggolan@unm.ac.pal,2021-04-05 14:46:16
02f20c3e-0855-4157-bf12-022b6db2f70a,Nadine,Wulandari,1992-05-20,"Jalan Kendalsari No. 81
Langsa, SS 73867",+62-69-636-2493,Republik Demokratik Kongo,Universitas Negeri Jakarta,Data Analyst,1617634042.0,1992,73867,Langsa,https://github.com/nadinewulandari,+62-69-636-2493,NW-Republik Demokratik Kongo-UNJ,nadinewulandari@unj.ac.rdk,2021-04-05 14:47:22
1b5d4478-c240-4bd3-8cdc-214ea5fd3376,Gatot,Mansur,1993-02-21,"Jalan Rajawali Timur No. 5
Sawahlunto, Kalimantan Timur 92064",+62-0837-598-3058,Jamaika,CV Hakim Usada,Fullstack Engineer,1617633965.0,1993,92064,Sawahlunto,https://github.com/gatotmansur,+62-0837-598-3058,GM-Jamaika-CHU,gatotmansur@chu.com,2021-04-05 14:46:05
77eea0a5-1d3f-4f6d-96f1-6b3c3c978b4c,Gawati,Pudjiastuti,1997-04-10,"Jl. Kebonjati No. 71
Pontianak, AC 36221",+62-240-296-7927,Hongaria,Universitas Negeri Jakarta,DevOps Engineer,1617633957.0,1997,36221,Pontianak,https://github.com/gawatipudjiastuti,+62-240-296-7927,GP-Hongaria-UNJ,gawatipudjiastuti@unj.ac.hon,2021-04-05 14:45:57
8905285e-5f66-4f6a-982f-b8bacd908663,Danuja,Zulkarnain,1996-03-10,"Jl. Kapten Muslihat No. 44
Surakarta, Kalimantan Barat 18730",(041) 071-1097,Perancis,Perum Maulana,Mobile Engineer,1617634009.0,1996,18730,Surakarta,https://github.com/danujazulkarnain,(041) 071-1097,DZ-Perancis-PM,danujazulkarnain@pm.com,2021-04-05 14:46:49
864740ad-090e-49ba-9f26-b7d07beecfc2,Maida,Pudjiastuti,2001-01-25,"Gang Raya Ujungberung No. 27
Cimahi, SR 60051",(051) 478-5802,Filipina,PD Santoso Wijaya Tbk,DevOps Engineer,1617634030.0,2001,60051,Cimahi,https://github.com/maidapudjiastuti,(051) 478-5802,MP-Filipina-PSWT,maidapudjiastuti@pswt.com,2021-04-05 14:47:10
6c9b4d84-356a-4e8a-8af3-08a0141efa27,Darmanto,Wasita,2001-06-12,"Gang Erlangga No. 0
Parepare, Kalimantan Selatan 93810",+62-839-171-7116,Tanzania,CV Kuswoyo Handayani Tbk,Data Analyst,1617633999.0,2001,93810,Parepare,https://github.com/darmantowasita,+62-839-171-7116,DW-Tanzania-CKHT,darmantowasita@ckht.com,2021-04-05 14:46:39
b231f597-cde7-445f-8e49-fd8c06d879f5,Padmi,Suryatmi,1996-12-14,"Gg. K.H. Wahid Hasyim No. 789
Salatiga, SN 19638",(008) 070 6738,Togo,Universitas Janabadra,Business Intelligence Engineer,1617634035.0,1996,19638,Salatiga,https://github.com/padmisuryatmi,(008) 070 6738,PS-Togo-UJ,padmisuryatmi@uj.ac.tog,2021-04-05 14:47:15
7b5d4198-ac5a-4c4b-9d0a-04a140b80418,Kayun,Sitompul,1993-10-11,"Gg. Ir. H. Djuanda No. 361
Manado, SU 50500",+62 (0230) 974-9386,Lebanon,Universitas Ibn Khaldun Bogor,Product Manager,1617633991.0,1993,50500,Manado,https://github.com/kayunsitompul,+62 (0230) 974-9386,KS-Lebanon-UIKB,kayunsitompul@uikb.ac.leb,2021-04-05 14:46:31
4a7a99e5-5e16-4e50-abf5-d5f83aaac473,Lidya,Namaga,2001-06-19,"Gang Pasteur No. 118
Makassar, Maluku 73738",+62 (87) 654 5661,Palau,Universitas Khairun,Business Analyst,1617633983.0,2001,73738,Makassar,https://github.com/lidyanamaga,+62 (87) 654 5661,LN-Palau-UK,lidyanamaga@uk.ac.pal,2021-04-05 14:46:23
294fd630-15ad-4017-b4ec-0e7b2be95f96,Ajiman,Rajasa,1995-05-15,"Jl. Kutai No. 652
Prabumulih, Sumatera Utara 93347",+62 (52) 081-0194,Denmark,CV Yulianti,Frontend Engineer,1617634019.0,1995,93347,Prabumulih,https://github.com/ajimanrajasa,+62 (52) 081-0194,AR-Denmark-CY,ajimanrajasa@cy.com,2021-04-05 14:46:59
2e9c830c-0152-4dc6-816f-7f53ad8464d4,Victoria,Kuswandari,1998-09-03,"Gang Ciumbuleuit No. 148
Bandung, Sulawesi Barat 88742",(097) 959-7212,Tunisia,Universitas Kristen Petra,DevOps Engineer,1617633985.0,1998,88742,Bandung,https://github.com/victoriakuswandari,(097) 959-7212,VK-Tunisia-UKP,victoriakuswandari@ukp.ac.tun,2021-04-05 14:46:25
c5b261b0-965f-4b9d-a0a4-a30daee3f4ca,Galih,Prayoga,2000-08-13,"Gg. Asia Afrika No. 758
Tanjungpinang, Sumatera Selatan 54805",+62 (691) 405-0468,Panama,Universitas Islam Indonesia,Mobile Engineer,1617633986.0,2000,54805,Tanjungpinang,https://github.com/galihprayoga,+62 (691) 405-0468,GP-Panama-UII,galihprayoga@uii.ac.pan,2021-04-05 14:46:26
7614aa9a-63c4-4591-bb67-b85f3cae5cc5,Hamima,Laksita,1994-10-13,"Jalan Siliwangi No. 78
Pontianak, Sulawesi Barat 61249",(0803) 764-2690,Swiss,Universitas 17 Agustus 1945 Banyuwangi,Flutter Engineer,1617633949.0,1994,61249,Pontianak,https://github.com/hamimalaksita,(0803) 764-2690,HL-Swiss-U1A1B,hamimalaksita@u1a1b.ac.swi,2021-04-05 14:45:49
c719ca4a-6f8a-476c-a589-318f5fe2f8a8,Kenzie,Ramadan,1992-02-10,"Gg. W.R. Supratman No. 043
Makassar, KI 85504",0825641039,Perancis,UD Maheswara Dongoran (Persero) Tbk,Product Analyst,1617634039.0,1992,85504,Makassar,https://github.com/kenzieramadan,0825641039,KR-Perancis-UMD(T,kenzieramadan@umd(t.com,2021-04-05 14:47:19
619069bb-08a1-42fe-8d52-6ee53438ac61,Clara,Handayani,1995-05-07,"Jl. Surapati No. 3
Bandung, SU 29976",+62 (0048) 618 3957,Tuvalu,UD Januar Tbk,DevOps Engineer,1617633979.0,1995,29976,Bandung,https://github.com/clarahandayani,+62 (0048) 618 3957,CH-Tuvalu-UJT,clarahandayani@ujt.com,2021-04-05 14:46:19
98790493-d9c6-4b67-a801-5f71c336fcdc,Mariadi,Siregar,2002-02-13,"Gang K.H. Wahid Hasyim No. 1
Prabumulih, Aceh 44755",+62-0180-046-7201,Republik Dominika,CV Nainggolan,Product Analyst,1617634035.0,2002,44755,Prabumulih,https://github.com/mariadisiregar,+62-0180-046-7201,MS-Republik Dominika-CN,mariadisiregar@cn.com,2021-04-05 14:47:15
cad3c270-0222-4918-ab08-45a098846a12,Cici,Hartati,1999-10-06,"Jalan Ciumbuleuit No. 234
Makassar, BA 82747",+62 (0799) 619-2938,Qatar,PD Utami Suryatmi,Quality Assurance Engineer,1617633968.0,1999,82747,Makassar,https://github.com/cicihartati,+62 (0799) 619-2938,CH-Qatar-PUS,cicihartati@pus.com,2021-04-05 14:46:08
24b31397-3dfc-4be6-a71b-8720693bc5e3,Laswi,Sirait,1992-01-17,"Jl. PHH. Mustofa No. 440
Ambon, Kalimantan Utara 52275",+62 (0430) 966 0549,Komoro,CV Setiawan Nasyiah (Persero) Tbk,Frontend Engineer,1617634014.0,1992,52275,Ambon,https://github.com/laswisirait,+62 (0430) 966 0549,LS-Komoro-CSN(T,laswisirait@csn(t.com,2021-04-05 14:46:54
1ecbfdba-09cb-4eb9-ab9b-199004cb455a,Ajeng,Mayasari,1998-10-21,"Jalan Ronggowarsito No. 280
Sorong, JA 76474",0870677089,Bhutan,Perum Nasyiah (Persero) Tbk,Data Engineer,1617634017.0,1998,76474,Sorong,https://github.com/ajengmayasari,0870677089,AM-Bhutan-PN(T,ajengmayasari@pn(t.com,2021-04-05 14:46:57
2aa42dc9-1e25-4b95-8efe-b14bd18581c5,Omar,Sihombing,2000-09-13,"Jl. Kiaracondong No. 0
Binjai, RI 15066",0802474263,Bolivia,Perum Maryati Purwanti,Product Analyst,1617633965.0,2000,15066,Binjai,https://github.com/omarsihombing,0802474263,OS-Bolivia-PMP,omarsihombing@pmp.com,2021-04-05 14:46:05
8d45e0ce-8f7d-4f9f-a642-981f9f1948a8,Elma,Kusmawati,1994-08-11,"Gang S. Parman No. 916
Tasikmalaya, NT 46450",+62-661-522-7528,Burundi,PT Sitorus,Frontend Engineer,1617633931.0,1994,46450,Tasikmalaya,https://github.com/elmakusmawati,+62-661-522-7528,EK-Burundi-PS,elmakusmawati@ps.com,2021-04-05 14:45:31
e132a6dc-2b77-46ed-9928-0416f1b130ed,Daruna,Megantara,1992-08-24,"Jalan Sukabumi No. 834
Bengkulu, Riau 25393",+62 (56) 507-4305,Angola,Universitas Katolik Soegijapranoto,Frontend Engineer,1617634024.0,1992,25393,Bengkulu,https://github.com/darunamegantara,+62 (56) 507-4305,DM-Angola-UKS,darunamegantara@uks.ac.ang,2021-04-05 14:47:04
98a8e526-e6ae-4ab9-bb15-1079edf849d0,Faizah,Novitasari,1993-11-23,"Gang Tubagus Ismail No. 475
Ternate, Kepulauan Bangka Belitung 62705",+62-0193-798-3824,Siprus,Perum Usada,DevOps Engineer,1617634022.0,1993,62705,Ternate,https://github.com/faizahnovitasari,+62-0193-798-3824,FN-Siprus-PU,faizahnovitasari@pu.com,2021-04-05 14:47:02
90cf45a0-f602-4448-9ef6-18e9fea31a10,Warsa,Siregar,2003-02-17,"Gg. Kutai No. 678
Kota Administrasi Jakarta Timur, MU 50739",(005) 510-9679,Guinea,Universitas Jayabaya,Flutter Engineer,1617633957.0,2003,50739,Kota Administrasi Jakarta Timur,https://github.com/warsasiregar,(005) 510-9679,WS-Guinea-UJ,warsasiregar@uj.ac.gui,2021-04-05 14:45:57
9832066a-9d41-4d83-b7ef-66187315a4ed,Puti,Lestari,1993-02-28,"Jalan Cikutra Barat No. 0
Kota Administrasi Jakarta Utara, Banten 09237",(090) 529 1325,Palau,Universitas Dr. R. Moestopo,DevOps Engineer,1617634021.0,1993,09237,Kota Administrasi Jakarta Utara,https://github.com/putilestari,(090) 529 1325,PL-Palau-UDRM,putilestari@udrm.ac.pal,2021-04-05 14:47:01
fd60b996-e150-4efb-a530-5812f85fd0f9,Kemal,Prabowo,1995-01-14,"Jalan M.H Thamrin No. 2
Pariaman, SU 11978",080 645 7729,Zambia,PD Anggraini,DevOps Engineer,1617633965.0,1995,11978,Pariaman,https://github.com/kemalprabowo,080 645 7729,KP-Zambia-PA,kemalprabowo@pa.com,2021-04-05 14:46:05
acae976f-3edd-4210-aa36-8943e966a2f9,Eka,Prastuti,1995-07-05,"Gang Pasir Koja No. 4
Ternate, Maluku Utara 85738",+62 (0115) 571 8610,Namibia,Universitas Gunadarma,Data Scientist,1617633986.0,1995,85738,Ternate,https://github.com/ekaprastuti,+62 (0115) 571 8610,EP-Namibia-UG,ekaprastuti@ug.ac.nam,2021-04-05 14:46:26
19532113-8f5f-47ba-998d-cd89d8021348,Irnanto,Waskita,1998-01-14,"Gg. Sadang Serang No. 2
Samarinda, SU 08314",+62 (0042) 996 7001,Albania,Universitas Indonesia,Product Analyst,1617633967.0,1998,08314,Samarinda,https://github.com/irnantowaskita,+62 (0042) 996 7001,IW-Albania-UI,irnantowaskita@ui.ac.alb,2021-04-05 14:46:07
a5c2403c-7781-4711-90d7-b1b89388dac7,Raisa,Uyainah,1991-10-11,"Gg. Dipenogoro No. 14
Gorontalo, NB 55504",0887009715,Republik Demokratik Kongo,PD Yuniar Aryani (Persero) Tbk,Frontend Engineer,1617634006.0,1991,55504,Gorontalo,https://github.com/raisauyainah,0887009715,RU-Republik Demokratik Kongo-PYA(T,raisauyainah@pya(t.com,2021-04-05 14:46:46
730577d4-f9e8-4125-861b-e1f2bf9128bf,Cayadi,Setiawan,2000-02-27,"Jalan Waringin No. 4
Kota Administrasi Jakarta Utara, DKI Jakarta 08799",(0206) 343 5549,Saint Vincent dan Grenadine,Universitas Sarjanawiyata Tamansiswa,Data Analyst,1617633967.0,2000,08799,Kota Administrasi Jakarta Utara,https://github.com/cayadisetiawan,(0206) 343 5549,CS-Saint Vincent dan Grenadine-UST,cayadisetiawan@ust.ac.svdg,2021-04-05 14:46:07
dfe783bc-3507-42b3-af31-a955d278aff8,Hafshah,Uyainah,1994-03-04,"Jalan Monginsidi No. 25
Banjarbaru, BE 03564",+62-865-877-2777,Timor Leste,CV Najmudin,Data Scientist,1617633989.0,1994,03564,Banjarbaru,https://github.com/hafshahuyainah,+62-865-877-2777,HU-Timor Leste-CN,hafshahuyainah@cn.com,2021-04-05 14:46:29
3a65cd15-c306-4979-91f4-0ffa69040318,Emas,Pradipta,1999-02-11,"Gg. Ciumbuleuit No. 5
Langsa, KR 43805",(0124) 665-9566,Republik Makedonia,Universitas Katolik Widya Manadala,Product Manager,1617634017.0,1999,43805,Langsa,https://github.com/emaspradipta,(0124) 665-9566,EP-Republik Makedonia-UKWM,emaspradipta@ukwm.ac.rm,2021-04-05 14:46:57
8c53f56e-4da9-466a-a6c1-1e9ff95f5c1d,Ida,Rahayu,1996-12-02,"Gang Otto Iskandardinata No. 037
Sorong, PB 85692",+62-0279-685-4210,Afrika Tengah,Universitas Methodist Indonesia,Frontend Engineer,1617633985.0,1996,85692,Sorong,https://github.com/idarahayu,+62-0279-685-4210,IR-Afrika Tengah-UMI,idarahayu@umi.ac.at,2021-04-05 14:46:25
f40ed95c-0492-4fd7-8dbf-5b10907d2f2d,Bakiman,Waskita,1998-10-24,"Gang Ciumbuleuit No. 583
Bandar Lampung, SG 29773",(0310) 080 8862,Trinidad dan Tobago,Universitas Islam Malang,Backend Engineer,1617633976.0,1998,29773,Bandar Lampung,https://github.com/bakimanwaskita,(0310) 080 8862,BW-Trinidad dan Tobago-UIM,bakimanwaskita@uim.ac.tdt,2021-04-05 14:46:16
9ce990cc-b845-4ed7-a3fa-f2dd2eda1a43,Unjani,Hastuti,1992-07-04,"Jl. R.E Martadinata No. 3
Magelang, GO 09798",0806266531,Guyana,UD Namaga Permadi,Business Intelligence Engineer,1617633938.0,1992,09798,Magelang,https://github.com/unjanihastuti,0806266531,UH-Guyana-UNP,unjanihastuti@unp.com,2021-04-05 14:45:38
166a35ed-d03d-4327-af89-44aed9491128,Daliono,Hardiansyah,2000-10-15,"Gg. Sukajadi No. 47
Solok, Nusa Tenggara Timur 73656",+62-959-660-3948,Kenya,Universitas Jember,Data Analyst,1617633968.0,2000,73656,Solok,https://github.com/dalionohardiansyah,+62-959-660-3948,DH-Kenya-UJ,dalionohardiansyah@uj.ac.ken,2021-04-05 14:46:08
a02b4310-7ed9-4f24-a03a-459f3707f043,Maya,Melani,2003-03-13,"Gang Raya Ujungberung No. 09
Kota Administrasi Jakarta Barat, NB 73013",+62 (72) 616-9077,Guatemala,Universitas Ibn Khaldun Bogor,Business Analyst,1617634018.0,2003,73013,Kota Administrasi Jakarta Barat,https://github.com/mayamelani,+62 (72) 616-9077,MM-Guatemala-UIKB,mayamelani@uikb.ac.gua,2021-04-05 14:46:58
36575aee-4b21-4898-82e1-bff8d4ae323c,Gilang,Mandala,2002-06-05,"Gang Gegerkalong Hilir No. 23
Meulaboh, SS 34240",(000) 468 5817,Albania,PD Lailasari,Frontend Engineer,1617634046.0,2002,34240,Meulaboh,https://github.com/gilangmandala,(000) 468 5817,GM-Albania-PL,gilangmandala@pl.com,2021-04-05 14:47:26
8e678894-0e81-4168-afea-d5287531f472,Cindy,Rahimah,1992-12-25,"Gang Raya Setiabudhi No. 73
Serang, Nusa Tenggara Timur 41033",0818018300,Kazakhstan,Universitas Islam Jakarta,Quality Assurance Engineer,1617633976.0,1992,41033,Serang,https://github.com/cindyrahimah,0818018300,CR-Kazakhstan-UIJ,cindyrahimah@uij.ac.kaz,2021-04-05 14:46:16
c5c9fc4a-2624-4c7d-ad33-ff978e302093,Cahyadi,Prasasta,1999-10-16,"Gang Lembong No. 143
Ternate, BT 37627",+62 (083) 413 0340,Bangladesh,CV Aryani (Persero) Tbk,Flutter Engineer,1617633966.0,1999,37627,Ternate,https://github.com/cahyadiprasasta,+62 (083) 413 0340,CP-Bangladesh-CA(T,cahyadiprasasta@ca(t.com,2021-04-05 14:46:06
511c2795-2d9b-45b7-873e-79f0082d0282,Titi,Rahmawati,1997-05-16,"Jalan Suniaraja No. 893
Pontianak, Sumatera Utara 63035",088 927 5125,Kenya,Universitas Surabaya,Data Analyst,1617634001.0,1997,63035,Pontianak,https://github.com/titirahmawati,088 927 5125,TR-Kenya-US,titirahmawati@us.ac.ken,2021-04-05 14:46:41
3269cb53-4f05-4505-97ca-d6eda23765c0,Arta,Prasasta,1991-01-05,"Gang Cihampelas No. 6
Prabumulih, Papua Barat 89953",+62 (0595) 083 7974,Monako,Universitas Sanata Dharma,Product Manager,1617633979.0,1991,89953,Prabumulih,https://github.com/artaprasasta,+62 (0595) 083 7974,AP-Monako-USD,artaprasasta@usd.ac.mon,2021-04-05 14:46:19
eacb48f0-ee1d-40e5-a0a5-b8a26553c36a,Genta,Halimah,1993-07-14,"Jalan Peta No. 7
Prabumulih, Jawa Tengah 16514",+62 (836) 532-0411,Samoa,Perum Kurniawan,DevOps Engineer,1617633957.0,1993,16514,Prabumulih,https://github.com/gentahalimah,+62 (836) 532-0411,GH-Samoa-PK,gentahalimah@pk.com,2021-04-05 14:45:57
a0e51b46-3001-43a4-9a7a-4efa2e0b1b1b,Jarwi,Prasasta,1994-03-06,"Gang Ir. H. Djuanda No. 66
Makassar, Kalimantan Selatan 90307",083 273 2170,Samoa,Perum Sudiati Tampubolon,Product Manager,1617633996.0,1994,90307,Makassar,https://github.com/jarwiprasasta,083 273 2170,JP-Samoa-PST,jarwiprasasta@pst.com,2021-04-05 14:46:36
0d69bdb1-d897-4175-ab77-72c88bd9adb8,Sakura,Pudjiastuti,1994-10-20,"Jalan Ahmad Dahlan No. 1
Meulaboh, Kalimantan Utara 61282",+62 (06) 038 2066,Republik Irlandia,UD Haryanto Tbk,Product Manager,1617634029.0,1994,61282,Meulaboh,https://github.com/sakurapudjiastuti,+62 (06) 038 2066,SP-Republik Irlandia-UHT,sakurapudjiastuti@uht.com,2021-04-05 14:47:09
83c9adc0-17cc-41cc-9cd6-7126112daa79,Bakiman,Saefullah,1997-07-22,"Gg. Sukabumi No. 6
Pontianak, BE 60862",+62 (0469) 077 8106,Samoa,Universitas Mataram,Frontend Engineer,1617633976.0,1997,60862,Pontianak,https://github.com/bakimansaefullah,+62 (0469) 077 8106,BS-Samoa-UM,bakimansaefullah@um.ac.sam,2021-04-05 14:46:16
7a2efb9f-450c-4ea1-818f-deed1cae20ca,Kasiyah,Suryatmi,1997-09-25,"Jl. Jayawijaya No. 678
Pematangsiantar, GO 47461",+62-0880-205-9997,Norwegia,PD Nuraini Santoso Tbk,Data Engineer,1617633966.0,1997,47461,Pematangsiantar,https://github.com/kasiyahsuryatmi,+62-0880-205-9997,KS-Norwegia-PNST,kasiyahsuryatmi@pnst.com,2021-04-05 14:46:06
c77c8e7c-b899-46f6-abdd-22a892497f43,Karsa,Sitorus,1994-03-04,"Gang Dipatiukur No. 336
Sorong, Kepulauan Riau 74642",0841536817,Swiss,UD Astuti,Mobile Engineer,1617633993.0,1994,74642,Sorong,https://github.com/karsasitorus,0841536817,KS-Swiss-UA,karsasitorus@ua.com,2021-04-05 14:46:33
4d0d6b09-79a4-4704-a3b6-8db2c0a59996,Ophelia,Haryanti,2001-08-02,"Jl. S. Parman No. 38
Balikpapan, Jawa Timur 63384",+62 (0055) 148-0845,Kosta Rika,Institut Sains dan Teknologi Al Kamal,Flutter Engineer,1617633993.0,2001,63384,Balikpapan,https://github.com/opheliaharyanti,+62 (0055) 148-0845,OH-Kosta Rika-ISdTAK,opheliaharyanti@isdtak.com,2021-04-05 14:46:33
3b973113-a12f-4e49-a48c-73663a936e0a,Atma,Sinaga,1996-01-14,"Jalan Tebet Barat Dalam No. 0
Pontianak, Sulawesi Barat 85967",+62-085-146-3158,Fiji,PT Hastuti Dongoran,Data Scientist,1617634049.0,1996,85967,Pontianak,https://github.com/atmasinaga,+62-085-146-3158,AS-Fiji-PHD,atmasinaga@phd.com,2021-04-05 14:47:29
6e58a8a6-dd37-47bb-a829-0655ff6ef386,Rahmi,Palastri,2000-03-08,"Gang Cikutra Timur No. 9
Cimahi, Sumatera Selatan 47404",+62 (0989) 721 3723,Turkmenistan,Universitas Pembangunan Panca Budi,Data Analyst,1617633931.0,2000,47404,Cimahi,https://github.com/rahmipalastri,+62 (0989) 721 3723,RP-Turkmenistan-UPPB,rahmipalastri@uppb.ac.tur,2021-04-05 14:45:31
03e35b3a-325e-47a6-9ce3-679e6ba4e3ee,Utama,Lazuardi,1997-03-17,"Gg. Pasirkoja No. 17
Magelang, Kalimantan Barat 09139",0892323763,Tunisia,UD Mustofa Pangestu,Mobile Engineer,1617633970.0,1997,09139,Magelang,https://github.com/utamalazuardi,0892323763,UL-Tunisia-UMP,utamalazuardi@ump.com,2021-04-05 14:46:10
414c0dc5-9226-4bf7-b31f-99cbfbcf40fb,Olivia,Hassanah,1993-08-23,"Jl. Wonoayu No. 637
Depok, KB 34288",+62 (001) 391-6482,Malaysia,Universitas Muria Kudus,Quality Assurance Engineer,1617633982.0,1993,34288,Depok,https://github.com/oliviahassanah,+62 (001) 391-6482,OH-Malaysia-UMK,oliviahassanah@umk.ac.mal,2021-04-05 14:46:22
e83ed13b-d433-43e7-b3e2-25e8ce7c26f6,Baktiono,Simbolon,2001-10-23,"Jl. Dipatiukur No. 701
Pasuruan, Bengkulu 45353",+62-051-587-8987,Tonga,Universitas Madura,Data Scientist,1617633938.0,2001,45353,Pasuruan,https://github.com/baktionosimbolon,+62-051-587-8987,BS-Tonga-UM,baktionosimbolon@um.ac.ton,2021-04-05 14:45:38
3090bb53-0a15-4d4f-9ced-950f20e85570,Almira,Haryanti,1992-11-30,"Jalan Cikutra Timur No. 0
Kupang, Banten 03109",+62 (0999) 449-5564,Vietnam,Universitas Krisnadwipayana,Flutter Engineer,1617633953.0,1992,03109,Kupang,https://github.com/almiraharyanti,+62 (0999) 449-5564,AH-Vietnam-UK,almiraharyanti@uk.ac.vie,2021-04-05 14:45:53
bd7ec356-59c1-4b55-beb8-fb2c183b560f,Imam,Suwarno,1998-02-27,"Gg. Dr. Djunjunan No. 375
Binjai, Gorontalo 77572",+62 (643) 110-4499,Republik Dominika,CV Kusumo Pudjiastuti,Flutter Engineer,1617634019.0,1998,77572,Binjai,https://github.com/imamsuwarno,+62 (643) 110-4499,IS-Republik Dominika-CKP,imamsuwarno@ckp.com,2021-04-05 14:46:59
0fcd4da3-02ac-4ee2-9928-47470e9df84f,Citra,Wahyuni,2001-06-10,"Gg. Kapten Muslihat No. 11
Banjarbaru, DKI Jakarta 57911",+62 (452) 038-2253,Ghana,UD Suwarno Salahudin Tbk,Mobile Engineer,1617634025.0,2001,57911,Banjarbaru,https://github.com/citrawahyuni,+62 (452) 038-2253,CW-Ghana-USST,citrawahyuni@usst.com,2021-04-05 14:47:05
f3cad140-da07-4403-9608-73f572eb207f,Dagel,Dabukke,1993-07-30,"Gang Erlangga No. 800
Bau-Bau, MA 23264",+62 (060) 783-5349,Jamaika,Universitas Dian Nuswantoro,Product Analyst,1617633979.0,1993,23264,Bau-Bau,https://github.com/dageldabukke,+62 (060) 783-5349,DD-Jamaika-UDN,dageldabukke@udn.ac.jam,2021-04-05 14:46:19
f1bf7f9d-af6d-475b-bc3a-62d84aa6dec0,Faizah,Aryani,2000-09-04,"Jalan Antapani Lama No. 627
Sungai Penuh, Kalimantan Timur 07062",+62 (0893) 518-1693,Turki,Universitas Madura,Product Manager,1617633967.0,2000,07062,Sungai Penuh,https://github.com/faizaharyani,+62 (0893) 518-1693,FA-Turki-UM,faizaharyani@um.ac.tur,2021-04-05 14:46:07
